"id","is_tv_subscriber","is_movie_package_subscriber","subscription_age","bill_avg","remaining_contract","service_failure_count","download_avg","upload_avg","download_over_limit","churn"
535323,0,0,3.03,22,0,0,17.5,2.2,0,1
535335,1,0,4.11,13,0,0,57.9,6,0,1
535357,0,0,2.34,37,0,1,6.1,0.4,0,1
535361,1,1,5.91,14,1.77,0,24.3,5.7,0,0
535363,0,0,3.51,26,0,0,29.2,1.2,0,1
535394,1,1,6.19,16,0.03,3,68.5,8.6,0,1
535444,1,1,0.15,14,0.01,0,0,0,0,1
535457,1,0,3.32,10,0,1,0.1,0.1,0,1
535459,1,0,2.26,22,0,0,7.4,0.6,0,1
535460,0,0,3.02,10,0,0,5,0.3,3,1
535482,0,0,0.53,21,0,0,2.7,0.2,0,1
535521,1,1,2.09,17,0,0,0,0,0,1
535526,0,0,4.3,8,0,0,16.8,5.5,6,1
535568,1,1,5.91,21,0.19,0,43,7.5,0,0
535581,1,0,5.91,22,0.93,0,54.2,5.3,0,0
535588,1,0,3.4,22,0,1,9.6,0.6,0,1
535611,0,0,1.95,23,0,0,15.7,4.4,0,1
535635,1,1,1.2,23,0,0,2.9,0.2,0,1
535646,1,0,2.09,21,0,0,28.1,2.6,0,1
535653,0,0,0.71,17,0,0,0,0,0,1
535668,1,0,3.92,19,0,1,49.3,8.5,0,1
535677,1,0,5.51,24,0,0,18.8,2.5,0,1
535687,1,0,2.52,13,0,1,20.3,1.3,0,1
535693,1,0,4.63,16,0,0,19.6,0.6,0,1
535711,1,1,5.91,15,0.24,0,76.2,10.6,0,0
535730,0,0,2.1,0,0,0,1.4,0.1,3,1
535805,1,1,5.91,21,0.42,3,53.1,4.5,0,0
535806,1,0,5.44,24,0,0,23.6,2.6,0,1
535828,1,0,1.99,21,0,0,16.1,1,0,1
535847,0,0,0.71,0,0,0,0,0,1,1
535860,1,0,2.09,16,0,0,0,0,0,1
535871,1,1,5.91,25,0.13,0,89,5.4,0,0
535872,1,0,1.98,21,0,0,9.1,0.9,0,1
535916,1,0,3.22,8,0,0,31.2,12.6,0,1
535920,1,0,0.34,19,0,0,0,0,0,1
535921,1,0,4.27,24,0,1,9.8,0.6,0,1
535929,0,0,1.97,11,0,0,2.7,0.2,0,1
535956,1,0,1.11,23,0,0,0,0,0,1
535979,1,0,2.76,24,0,0,25.1,1.2,0,1
535997,1,0,1.59,18,0,0,0,0,0,1
536020,1,0,3.03,21,0,0,27.2,1,0,1
536062,1,0,1.99,21,0,0,11.6,0.8,0,1
536077,1,1,5.91,12,0.41,3,41.7,3.7,0,0
536080,1,1,4.32,24,0,0,16.4,1.6,0,1
536118,1,0,4.36,23,0,0,13.2,0.4,0,1
536157,0,0,1.99,20,0,0,17.4,2,0,1
536200,1,1,6.4,17,0,0,3.8,0.2,0,1
536222,1,0,0.77,18,0,0,0,0,0,1
536309,1,0,2.99,21,0,0,8.6,0.4,0,1
536325,1,0,2.04,19,0,0,26.2,2.1,0,1
536346,1,1,2.07,21,0,3,10.8,0.4,0,1
536350,1,0,0.42,19,0,0,0,0,0,1
536441,1,0,5.91,10,1.01,1,18.2,1.3,0,0
536447,1,0,2.59,24,0,1,18.9,1.7,0,1
536455,1,1,5.91,40,1.18,0,179.3,36.9,0,0
536461,1,0,2.99,24,0,0,20.9,1.9,0,1
536468,0,0,1.63,24,0,0,0.9,0.1,0,1
536596,1,1,3.82,29,0,0,45.6,1.9,0,1
536643,1,0,1.76,19,0,0,0,0,0,1
536687,1,1,5.91,18,1.68,0,201.2,19.4,0,0
536693,1,0,5.91,22,0,0,82.9,7.9,0,0
536697,1,0,1.7,23,0,0,6.7,0.2,0,1
536787,1,0,1.98,21,0,0,35.9,5,0,1
536788,1,0,1.99,21,0,0,4.5,0.3,0,1
536792,1,1,5.91,18,1.8,0,67.5,4.5,0,0
536797,1,0,0.71,17,0,0,0,0,0,1
536800,1,0,2.09,17,0,0,40.6,2,0,1
536803,1,1,3.14,18,0,0,6.4,1.3,0,1
536804,1,0,3.87,21,0,0,0.7,0.2,0,1
536867,0,0,1.81,38,0,0,65,17.8,0,1
536902,1,1,5.9,26,0.52,2,34.7,7.4,0,0
536903,0,0,3.45,19,0,1,24.7,1.3,0,1
536921,0,0,1,0,0,0,0,0,1,1
536948,1,0,2.01,37,0,0,0,0,0,1
536989,1,0,3.84,12,0,0,28.7,4,0,1
537019,1,0,2.32,21,0,0,6.4,0.4,0,1
537038,0,0,0.53,21,0,0,0,0,0,1
537047,0,0,5.25,12,0,0,1.9,0.1,5,1
537103,1,0,4.25,24,0,0,0,0,0,1
537118,1,0,1.8,20,0,0,9.5,1.1,0,1
537146,1,0,3,24,0,0,30.1,1.7,0,1
537167,1,0,4.77,22,0,1,93.7,6.3,0,1
537186,1,0,5.9,22,1.04,0,6,0.5,0,0
537255,1,0,1.44,23,0,0,29.9,2.7,0,1
537298,1,0,2,22,0,0,11.3,0.7,0,1
537304,1,0,1.7,16,0,1,8.7,0.5,0,1
537314,1,0,3.48,32,0,0,121.6,21,0,1
537331,0,0,0.56,0,0,1,0,0,5,1
537344,0,0,0.61,18,0,0,0,0,0,1
537375,1,1,5.9,15,1.15,0,35.3,2.3,0,0
537407,0,0,3.9,26,0,1,49.2,4.2,0,1
537452,0,0,2.36,39,0,0,29.8,3.1,0,1
537492,1,1,5.9,21,0,0,15,1.9,0,0
537505,1,0,5.9,21,0.27,0,65.1,4.5,0,0
537656,1,0,1.32,51,0,0,27.8,2.8,0,1
537752,0,0,0.61,19,0,0,0,0,0,1
537794,1,0,4.88,33,0,0,32.1,4.5,0,1
537827,1,0,5.9,23,1.87,0,118.8,7,0,0
537838,1,0,3.87,12,0,1,18.3,0.7,0,1
537958,1,1,5.82,27,0,1,19.9,1.6,0,1
537961,1,0,5.9,22,0.01,0,5.2,0.8,0,0
537962,0,0,0.93,24,0,0,0,0,0,1
537963,1,0,2.1,22,0,0,3.2,0.2,0,1
537989,1,0,1.89,21,0,2,6.5,0.5,0,1
538000,1,1,5.9,19,1.9,0,10.2,0.5,0,0
538003,1,0,1.92,22,0,1,13.1,1.4,0,1
538051,1,1,2.03,23,0,0,6.9,0.5,0,1
538128,1,0,2.84,24,0,0,1.3,0,0,1
538138,1,1,4,21,0,0,9.5,0.3,0,1
538142,1,0,5.9,21,0.62,1,97.6,6.4,0,0
538149,1,0,2.27,23,0,0,5.3,0.6,0,1
538158,1,1,5.9,28,0,1,10.1,0.9,0,0
538207,1,0,3.49,24,0,0,16.8,2,0,1
538224,1,1,0.97,0,0,0,0,0,6,1
538236,0,0,0.56,21,0,0,0,0,0,1
538266,1,0,1.26,18,0,0,0,0,0,1
538288,1,0,3.13,17,0,0,85.2,4.7,0,1
538296,1,0,2.01,19,0,0,40.5,5.3,0,1
538359,1,0,2.55,24,0,0,7.5,0.8,0,1
538409,0,0,4.85,33,0,2,54.8,2.9,0,1
538452,1,1,2.83,24,0,0,9.4,0.5,0,1
538457,0,0,1.85,23,0,0,20,1.3,0,1
538480,1,0,1.98,21,0,0,22.9,0.9,0,1
538653,1,1,5.9,22,1.32,0,84.6,3,0,0
538658,1,0,3.16,25,0,0,22,4.3,0,1
538665,1,0,2.14,0,0,0,6,0.4,0,1
538671,1,0,6.59,23,0,0,42.6,4.6,0,1
538694,1,0,4.51,20,0,1,61.6,5.9,0,1
538753,1,0,1.63,21,0,0,40.7,2.9,0,1
538800,1,0,6.56,21,0,1,36.6,3,0,1
538801,1,1,5.9,24,0,0,41.8,7.5,0,0
538807,1,1,5.9,19,0.58,0,43.6,2.6,0,0
538812,1,1,5.9,21,0.21,1,15.7,3.1,0,0
538841,0,0,1.73,36,0,0,20.8,4,0,1
538880,1,0,2.13,21,0,0,2.6,0.1,0,1
538897,1,1,0.7,17,0,0,0,0,0,1
538898,1,0,1.52,22,0,0,1.4,0.3,0,1
538941,1,0,6.05,17,1.97,0,64.5,4.5,0,1
538960,1,1,5.9,16,0.24,0,79.6,7.5,0,0
538998,1,1,5.9,25,0.18,0,25.2,1.3,0,0
539015,1,1,5.64,18,0,1,264.3,10.7,0,1
539046,1,1,6.28,22,1.61,0,0,0,0,1
539062,1,0,3.12,14,0,0,2.7,0.6,0,1
539071,1,0,2.9,16,0,0,9.8,0.3,0,1
539085,1,0,4.57,33,0,0,0,0,0,1
539102,1,0,0.65,14,0,0,0,0,0,1
539111,1,0,2.27,16,0,0,3.9,0.2,0,1
539115,0,0,6.33,23,0,0,19.7,1,0,1
539119,1,1,5.9,42,0.23,0,126.2,50.9,0,0
539126,1,1,5.9,28,0.06,2,66,3.6,0,0
539161,1,0,1.17,22,0,3,4.6,0.4,0,1
539290,1,0,1.82,22,0,1,15.6,0.9,0,1
539300,1,1,1.33,17,0,1,0,0,0,1
539318,0,0,1.59,17,0,0,0.4,0,0,1
539341,1,0,2,11,0,0,0,0,0,1
539363,0,0,0.34,19,0.01,0,0,0,0,1
539399,1,0,0.31,17,0.01,0,0,0,0,1
539412,0,0,4.41,10,0,0,4.2,0.3,4,1
539450,1,1,5.9,22,0.08,0,70.9,8.2,0,0
539452,0,0,1.5,19,0,0,4.3,0.2,0,1
539467,1,0,3.53,24,0,3,11.6,0.5,0,1
539488,1,1,1.18,0,0,0,0,0,2,1
539511,1,1,5.9,10,1.36,1,31.4,1.9,0,0
539581,1,1,5.9,19,1.65,0,14.6,1.8,0,0
539587,1,0,1.84,22,0,2,4.2,0.4,0,1
539626,0,0,3.78,32,0,2,51.1,13.6,0,1
539667,1,0,1.36,24,0,0,28.2,1.4,0,1
539700,0,0,0.47,12,0,0,0,0,0,1
539714,1,1,5.89,10,1.19,1,10.8,2.6,0,0
539722,1,0,1.84,13,0,0,26.6,1.6,0,1
539739,1,0,1.98,21,0,0,9.5,0.4,0,1
539760,0,0,1.38,21,0,1,1.7,0.1,0,1
539783,1,0,3.53,16,0,1,2.6,0.3,0,1
539815,1,1,5.89,10,1.2,1,1.9,0.1,0,0
539849,1,1,2.64,15,0,0,6.6,0.5,4,1
539894,1,1,5.89,21,0.43,0,32.3,2.7,0,0
539926,1,0,1.98,21,0,0,14.2,1,0,1
539932,0,0,3.7,38,0,0,0.3,0,0,1
539935,0,0,1.12,13,0,0,0,0,0,1
539964,1,1,5.89,22,0,0,99.3,7.2,0,0
539984,1,1,2.28,20,0,0,1.6,0.5,0,1
539990,1,0,5.89,32,0,2,92.1,6.3,0,0
539992,1,0,2.03,45,0,0,32.4,3.6,0,1
540035,0,0,0.73,18,0,0,0,0,0,1
540091,1,1,5.89,19,1.74,0,12.7,1.5,0,0
540100,1,0,3.94,22,0,0,55.8,3.1,0,1
540116,0,0,0.46,19,0,3,0,0,0,1
540126,1,1,1.25,21,0,0,0.9,0,0,1
540136,0,0,0.57,21,0,0,0,0,0,1
540199,1,0,2.54,39,0,0,44.1,6.7,0,1
540203,0,0,0.16,8,0.01,1,0,0,0,1
540211,1,0,5.89,22,0.76,0,14.1,0.7,0,0
540240,1,0,0.5,20,0,0,0,0,0,1
540297,1,0,1.75,20,0,0,5.1,0.4,0,1
540309,1,0,2,37,0,0,8.1,0.5,0,1
540336,0,0,1.19,24,0,0,3.5,0.5,0,1
540393,1,0,1.52,19,0,0,0,0,0,1
540395,0,0,0.01,18,1.2,0,0,0,0,1
540397,0,0,4.29,21,0,1,15.7,1.5,0,1
540426,1,1,5.89,15,1.2,4,129.3,5.2,0,0
540449,1,0,5.89,18,1.55,0,22.5,1.9,0,0
540489,1,0,0.81,21,0,0,0,0,0,1
540492,1,0,2.41,24,0,0,6.2,0.4,0,1
540517,1,0,2.28,20,0,0,10.7,1,0,1
540562,1,0,2,22,0,0,14.8,1.3,0,1
540577,0,0,3.12,8,0,0,0.1,0,0,1
540610,1,1,5.89,12,0.44,0,30.9,5.7,0,0
540634,1,0,0.6,19,0,0,0,0,0,1
540655,1,0,3.64,20,0,0,70.7,2.1,0,1
540678,1,0,1.99,22,0,0,10.4,1,0,1
540720,1,1,5.89,106,0.72,1,203,7.2,0,0
540732,0,0,2.13,0,0,0,3,0.4,0,1
540749,1,0,1.99,22,0,0,7,0.6,0,1
540752,0,0,5.89,12,0,0,9.7,0.8,3,0
540753,1,0,2.05,21,0,0,5.3,0.1,0,1
540765,1,1,5.44,21,0,1,49.9,1.7,0,1
540917,1,0,1.87,21,0,0,2.3,0.3,0,1
540923,1,0,1.97,21,0,0,14.7,0.9,0,1
540968,1,0,1.79,21,0,0,4.3,0.4,0,1
540987,0,0,0.36,16,0,0,0,0,0,1
541050,1,1,5.89,21,0.3,0,9.4,0.4,0,0
541101,1,1,3.69,24,0,0,51.9,3.8,0,1
541131,1,1,4.08,26,0,0,45.3,1.8,0,1
541165,1,0,5.89,22,1.21,0,35.6,6.4,0,0
541184,1,1,1.47,21,0,0,5.5,0.4,0,1
541185,1,0,6.58,20,1.61,0,76.9,3.6,0,1
541204,1,0,0.46,19,0,2,0,0,0,1
541207,1,1,5.89,24,0,0,136.2,8.1,0,0
541211,1,1,5.89,21,0.49,0,96.6,8.3,0,0
541226,1,0,3.78,26,0,0,18.2,0.8,0,1
541270,1,0,4.27,23,0,0,29.6,2,0,1
541288,1,0,5.03,25,0,0,52.3,2.1,0,1
541291,0,0,2.48,22,0,0,14.9,1.6,0,1
541300,1,0,2.76,24,0,3,8,0.9,0,1
541308,1,0,3.09,24,0,1,17.7,0.9,0,1
541323,1,0,3.09,21,0,2,6,0.8,0,1
541351,1,0,6.75,24,0.8,0,67.8,10.2,0,1
541375,0,0,1.52,7,0,0,55.9,4,2,1
541401,0,0,2.14,21,0,0,20.7,1.8,0,1
541425,1,0,0.16,13,0,0,0,0,0,1
541434,1,1,0.04,0,0,0,0,0,0,1
541438,0,0,1.25,2,0,0,0,0,0,1
541439,1,0,5.89,14,1.37,0,51.8,3.4,0,0
541511,1,1,1.98,0,0,0,0,0,0,1
541514,1,1,5.89,15,1.15,0,110.7,7.2,0,0
541525,1,0,0.75,18,0,0,0,0,0,1
541565,1,1,5.89,24,1.33,0,26.1,1.8,0,0
541605,1,0,5.89,20,1.2,0,72.6,2.5,0,0
541636,1,0,5.89,12,0.98,0,8.7,3.5,0,0
541650,1,0,1.19,24,0,0,36.5,13.3,0,1
541687,1,0,0.56,20,0,3,0,0,0,1
541690,1,1,0.65,22,0,0,0,0,0,1
541691,0,0,2.83,24,0,1,10.5,0.9,0,1
541714,1,1,5.89,12,0.13,0,74.7,4.6,0,0
541720,1,0,5.89,22,1.97,2,195.9,25.8,0,0
541724,1,1,5.89,20,0.01,0,110.4,9.7,0,0
541737,1,1,1.97,21,0,0,3.4,0.2,0,1
541806,1,0,3.75,21,0,0,15.8,0.9,0,1
541808,1,0,1.98,20,0,0,24.8,1.4,0,1
541839,1,1,5.89,19,1.89,1,23.3,3.2,0,0
541862,1,0,1.73,22,0,0,2.4,0.3,0,1
541893,1,1,5.89,10,1.4,0,43.4,6.5,0,0
541931,0,0,4.06,26,0,1,49.9,2.7,0,1
541966,1,1,5.89,10,1.23,0,88.4,5.9,0,0
541971,1,1,5.68,10,0,0,26.6,4.6,0,1
541982,0,0,0.36,16,0,1,0,0,0,1
542015,1,0,0.96,15,0,0,0,0,0,1
542030,1,1,1.2,21,0,0,18.9,0.9,0,1
542067,0,0,5.89,12,0,0,2.2,0.5,5,0
542123,1,0,1.32,0,0,0,0,0,0,1
542140,1,0,3.04,21,0,1,64.8,3.5,0,1
542164,0,0,1.98,0,0,0,23.1,1.2,4,1
542172,0,0,0.89,14,0,0,0,0,0,1
542187,0,0,2.59,6,0,0,0,0,0,1
542193,1,0,1.33,22,0,0,34.4,1.6,0,1
542200,1,1,3.82,13,0,0,43.8,2,0,1
542205,1,1,5.89,17,1.92,0,25.5,2.1,0,0
542245,1,0,5.89,20,0.81,0,30.4,2.6,0,0
542254,1,1,5.89,18,1.8,0,47.8,5.7,0,0
542272,1,1,3.26,26,0,0,20.5,2.2,0,1
542303,1,0,2.99,21,0,0,24.6,0.9,0,1
542305,1,0,1.14,22,0,0,8.9,1.1,0,1
542312,1,0,1.99,22,0,0,20.2,1,0,1
542366,1,0,5.89,22,1.03,1,61.2,5,0,0
542376,1,0,1.92,23,0,0,5.1,0.3,0,1
542386,1,0,0.3,17,0,2,0,0,0,1
542405,1,0,2.02,23,0,1,4.9,1.1,0,1
542437,0,0,2.93,15,0,1,0.8,0.1,3,1
542446,1,1,5.89,22,0.71,0,42.1,2.6,0,0
542451,1,0,4.68,18,0,0,12.8,0.9,0,1
542485,1,0,1.98,22,0,0,34,3.7,0,1
542507,0,0,2.53,24,0,1,18.1,1.3,0,1
542549,1,0,1.99,22,0,0,3.2,0.6,0,1
542552,1,0,4.43,26,0,2,8.3,0.4,0,1
542561,1,0,0.41,19,0,0,0,0,0,1
542585,1,0,0.85,23,0,1,0,0,0,1
542666,1,0,2.08,22,0,1,21,1.2,0,1
542672,1,0,5.82,25,0,0,12.6,0.6,0,1
542692,1,0,2.21,21,0,1,17.9,1,0,1
542695,1,0,0.68,17,0,0,0,0,0,1
542706,1,0,2.24,18,0,0,0,0,0,1
542711,1,0,2.09,15,0,0,85.9,16.1,0,1
542718,1,0,5.88,49,0,0,61.3,6.9,0,0
542746,1,0,0.64,21,0,0,0,0,0,1
542785,1,0,5.88,25,0.05,0,69,5.1,0,0
542799,1,0,4.61,19,0,0,59.9,3.1,0,1
542805,1,1,5.88,50,1.95,0,104.5,7.7,0,0
542845,1,0,1.08,22,0,0,0,0,0,1
542905,1,1,5.88,15,1.17,0,70.7,4.5,0,0
542945,1,0,2.85,24,0,0,0,0,0,1
542962,1,0,5.88,39,0.34,0,134.3,3.3,0,0
542987,1,0,1.93,23,0,0,2,0.2,0,1
543033,1,0,6.21,21,0,0,89.8,4.7,0,1
543041,0,0,4.58,27,0,0,50,1.4,0,1
543059,0,0,1.99,22,0,0,13.4,0.8,0,1
543076,1,0,2.03,35,0,2,22.5,0.9,0,1
543089,1,0,5.52,21,0,0,90.9,11.2,0,1
543090,1,0,5.88,22,0.01,1,102.9,4.2,0,0
543126,0,0,0.59,19,0,0,0,0,0,1
543156,1,0,6.75,24,0,0,40.2,3.1,0,1
543203,1,1,1.99,22,0,0,2.1,0.1,0,1
543230,1,0,3.81,13,0,0,27.9,1.7,0,1
543232,1,0,2.01,23,0,0,0,0,0,1
543262,1,0,5.88,24,0,0,59.4,3.3,0,0
543298,1,0,5.88,22,0.01,0,28,1.5,0,0
543299,1,0,1.84,18,0,0,0,0,0,1
543317,1,1,0.52,20,0,1,0,0,0,1
543349,1,0,1.91,21,0,0,3.1,0.3,0,1
543357,0,0,2.97,19,0,0,7.1,0.8,0,1
543415,0,0,2.01,23,0,0,42.3,2.1,0,1
543420,1,1,0.44,20,0,0,0,0,0,1
543426,0,0,5.88,24,0,0,14.3,3,0,0
543464,1,1,5.88,20,1.09,1,17.3,1.8,0,0
543502,0,0,2.1,17,0,0,8.6,1.4,0,1
543550,1,0,3.96,29,0,1,12.7,1.1,0,1
543552,1,0,5.88,21,0.13,0,74.5,7,0,0
543646,1,0,1.97,22,0,1,18.2,1.6,0,1
543679,1,0,2.41,18,0,0,30.6,0.9,0,1
543686,1,1,0.68,18,0,0,0,0,0,1
543697,1,0,3.94,10,0,0,0,0,0,1
543717,1,0,4.52,24,0,0,13.2,1.1,0,1
543743,1,0,5.88,24,0,0,21.6,1.3,0,0
543771,0,0,1.84,23,0,3,29.6,2.8,0,1
543860,1,0,0.81,22,0,3,2.3,0.1,0,1
543884,1,0,2.02,24,0,0,4,0.2,0,1
543929,0,0,1.37,0,0,0,3.8,0.5,6,1
543955,1,0,0.74,16,0,0,0,0,0,1
543978,1,1,2.02,20,0,0,23.5,1.8,0,1
543987,0,0,2.06,22,0,0,26.7,4.9,0,1
544003,1,0,1.98,21,0,0,1.3,0,0,1
544006,1,0,0.78,21,0,0,0,0,0,1
544018,1,0,0.4,19,0,0,0,0,0,1
544053,0,0,3.18,23,0,0,37,4.6,0,1
544056,1,0,1.01,23,0,0,0,0,0,1
544092,1,0,5.88,22,0.02,0,58.8,1.8,0,0
544103,1,0,5.88,20,1.05,0,74.9,3.6,0,0
544132,1,0,3.67,19,0,0,23.1,14.2,0,1
544134,1,1,5.88,10,1.19,2,25.5,5.8,0,0
544136,0,0,2.45,13,0,0,14.4,0.7,0,1
544144,1,1,5.77,20,0,0,66.2,5,0,1
544176,0,0,0.51,20,0,1,0,0,0,1
544209,1,1,6.08,12,1.46,0,35.4,6.1,0,1
544235,1,0,1.67,23,0,1,12.2,0.7,0,1
544254,1,1,3.74,32,0,0,113.1,4.7,0,1
544283,1,0,2.43,24,0,1,28,1.7,0,1
544315,1,0,3.55,32,0,3,50.9,2.8,0,1
544333,1,1,1.94,20,0,0,31.1,2.2,0,1
544348,1,0,1.98,22,0,0,39.5,2.5,0,1
544501,1,0,3.19,22,0,1,35.1,1.6,0,1
544508,1,0,5.88,22,0,0,5.6,0.7,0,0
544531,1,0,0.08,2,0,0,0,0,0,1
544573,1,1,5.88,12,0.13,0,123.8,7.4,0,0
544612,0,0,5.88,26,0.59,0,51.7,6,0,0
544666,1,1,5.88,18,1.87,0,4.4,0.7,0,0
544728,1,0,3.71,32,0,0,49.1,2,0,1
544845,1,0,1.72,22,0,0,21.5,1.9,0,1
544852,1,1,5.88,14,1.59,0,39.3,5.8,0,0
544888,1,0,2.75,21,0,1,15.6,1.1,0,1
544897,0,0,5.88,21,0,0,2.6,0.3,1,0
544948,1,0,2.08,18,0,0,4,0.4,0,1
544964,0,0,0.01,23,0.01,0,0,0,0,1
544985,1,0,1.83,12,0,0,0,0,0,1
545041,1,0,4.6,21,0,0,28.2,1.4,0,1
545099,1,0,0.13,56,0.01,0,0,0,0,1
545143,1,0,5.88,22,0.01,1,89.9,6.5,0,0
545156,1,0,5.88,18,0.11,0,52.6,3.2,0,0
545159,1,0,2.58,24,0,8,9.6,0.8,0,1
545161,1,0,2.87,19,0,1,14.6,1.1,0,1
545181,1,0,5.88,12,0.87,0,22.9,2.8,0,0
545267,0,0,1.16,23,0,0,5.1,0.4,0,1
545274,1,0,1.92,23,0,0,33.5,7.8,0,1
545356,1,0,3.65,32,0,0,13.5,0.6,0,1
545387,1,0,1.98,22,0,0,9.5,1,0,1
545392,1,1,2.82,13,0,0,1.1,0.2,2,1
545393,1,0,1.97,37,0,0,9.1,0.7,0,1
545410,0,0,0.81,10,0,0,0,0,0,1
545413,1,0,0.73,33,0,0,0,0,0,1
545445,1,0,1.1,18,0,0,0,0,0,1
545470,1,1,1.27,14,0,0,10.3,1.1,1,1
545479,1,0,5.87,25,0.11,0,99,9,0,0
545508,1,0,5.36,22,0,0,63.9,3.9,0,1
545625,1,1,4.04,26,0,0,0.2,0,0,1
545647,0,0,5.87,41,0.04,1,126.6,7.7,0,0
545709,1,0,5.87,21,1.06,0,137.3,56.5,0,0
545775,1,0,0.22,20,0.02,5,0,0,0,1
545785,1,0,1.5,0,0,0,28.3,2,0,1
545822,1,0,5.87,24,0,1,61.4,2.9,0,0
545881,1,0,3.33,12,0,0,24.2,7.2,4,1
545902,1,1,5.87,26,0.41,0,43,4.8,0,0
545908,0,0,0.73,17,0,0,0,0,4,1
545910,1,0,5.7,21,0,0,80.3,15.8,0,1
545915,1,1,5.87,22,0.01,0,29.3,3.7,0,0
545918,0,0,0.79,21,0,0,0,0,0,1
545939,0,0,5.73,36,0,0,107.9,14.4,0,1
545945,1,0,5.02,22,0,2,56.8,3.6,0,1
546008,0,0,2.36,21,0,0,19.4,0.7,0,1
546019,0,0,2.13,22,0,0,33.2,1.9,0,1
546030,1,1,5.87,23,1.82,0,12.4,2.2,0,0
546031,0,0,1.03,17,0,0,0,0,0,1
546063,1,1,5.87,21,0.12,2,80,5.7,0,0
546085,0,0,0.01,23,0.01,0,0,0,0,1
546111,1,0,1.24,23,0,0,1.9,0.1,0,1
546122,0,0,0.27,62,0,1,0,0,0,1
546132,1,0,1.37,21,0,1,8,0.8,0,1
546147,1,1,5.87,20,1.97,0,149,8.5,0,0
546158,1,0,3.46,26,0,0,23,1.9,0,1
546222,1,1,5.87,21,0.1,0,53.9,3.8,0,0
546253,1,0,4.88,13,0,1,26,1.3,0,1
546270,0,0,0.67,17,0,0,0,0,0,1
546281,1,0,5.87,17,1.61,1,23.2,4.3,0,0
546309,1,1,5.87,15,1.23,0,86.7,2,0,0
546332,1,0,3.3,24,0,0,8.5,0.5,0,1
546336,0,0,5.34,24,0,0,31.5,5.2,0,1
546352,1,1,2.93,18,0,0,2.4,0.1,0,1
546370,0,0,0.36,19,0,0,0,0,0,1
546373,1,1,5.87,12,0.27,0,25.5,1.6,0,0
546384,1,0,3.87,23,0,0,84,4.3,0,1
546438,0,0,1.85,0,0,3,2.3,0.5,5,1
546439,1,1,5.87,10,1.24,0,147.8,21.7,0,0
546451,1,0,4.32,16,0,6,7,1.1,0,1
546518,0,0,2.63,21,0,0,8.1,1.2,0,1
546562,1,1,5.87,16,1.8,0,153.8,7.6,0,0
546592,1,0,5.73,28,0,1,23.3,4,0,1
546622,0,0,2.66,24,0,0,16.5,1.1,0,1
546632,1,0,2.92,18,0,0,66,4.9,0,1
546650,1,0,0.57,23,0,0,0,0,0,1
546652,0,0,0.79,22,0,1,0,0,0,1
546672,0,0,0.56,21,0,0,0,0,0,1
546702,1,0,1.65,18,0,1,16.3,1.1,0,1
546705,1,0,5.87,22,0,0,12.5,0.6,0,0
546709,1,1,0.73,14,0,0,0,0,0,1
546713,1,0,2.09,24,0,0,20.5,1.4,0,1
546747,1,0,2.02,21,0,0,3.2,0.2,0,1
546809,0,0,4.8,12,0,0,0.3,0,0,1
546858,1,0,1.43,21,0,0,4.9,0.4,0,1
546874,1,1,3.75,32,0,0,17.4,0.8,0,1
546878,1,0,4.17,26,0,0,11.3,0.7,0,1
546944,0,0,0.49,23,0,0,0,0,0,1
546948,1,0,5.87,163,0,0,215.9,38.6,0,0
546955,1,1,0.64,22,0,1,0,0,0,1
547047,1,0,1.37,21,0,0,3.4,0.4,0,1
547081,1,0,5.87,22,0.03,0,20.4,3.5,0,0
547084,1,1,5.87,6,1.72,0,1,0,0,0
547121,0,0,0.31,0,0,0,0,0,2,1
547166,1,0,1.42,23,0,0,10.6,2.2,0,1
547172,1,1,6.62,21,1.35,0,46.9,3,0,1
547178,1,1,5.87,21,0.14,0,60.7,6.9,0,0
547193,1,1,5.87,10,1.25,0,82,4.9,0,0
547204,0,0,1.02,21,0,2,0,0,0,1
547217,1,0,4.65,33,0,2,38.5,4.3,0,1
547232,0,0,1.98,22,0,0,11.2,0.8,0,1
547247,0,0,0.73,23,0,0,0,0,0,1
547273,0,0,2.03,0,0,0,1.2,0.1,3,1
547284,1,1,5.87,10,1.09,0,58.3,7.3,0,0
547296,1,0,1.97,22,0,0,34.7,2,0,1
547337,0,0,0.01,13,0.01,0,0,0,0,1
547342,0,0,2.48,28,0,0,12,0.6,0,1
547345,0,0,0.17,23,0.01,0,0,0,0,1
547392,0,0,0.73,23,0,0,0,0,0,1
547413,1,1,5.87,10,1.25,0,32.7,3.6,0,0
547425,1,0,3.78,44,0,0,40.8,1.9,0,1
547441,1,0,5.87,22,1.01,0,137.3,17.3,0,0
547455,1,0,2.2,0,0,0,2,0.6,5,1
547465,1,1,5.87,33,0.12,0,74.8,4.5,0,0
547489,1,0,5.87,22,0.03,0,186,10.5,0,0
547491,1,0,0.38,18,0,1,0,0,0,1
547504,0,0,1.29,22,0,0,8.5,0.8,0,1
547515,1,1,5.87,22,0.04,0,41.4,6.8,0,0
547561,1,1,5.87,20,1.7,0,39.1,7,0,0
547567,1,0,4.05,32,0,0,7.4,0.4,0,1
547577,1,0,6.21,5,0.09,0,3.6,0.3,0,1
547596,1,0,1.98,27,0,0,41.7,4.6,0,1
